id,created_at,name,category,address,phone,website,email,rating,reviews,hours,google_maps_url,latitude,longitude,place_id,description,price_level,plus_code,keyword,location,menu_url,order_url,booking_url,facebook,instagram,twitter,youtube,tiktok
150,"2026-03-17 00:18:06.638359+00","Studio 7 Salon","Beauty salon","Address: 623 Eagle Rock Ave #7, West Orange, NJ 07052, United States","Phone: +1 973-731-1042",https://www.studio-7-salon.com/,salon-seven@verizon.net,4.9,99,"Closed · Opens 12 PM Tue",https://www.google.com/maps/place/Studio+7+Salon/data=!4m7!3m6!1s0x89c3aaf3bf74e3bb:0xfdeab10a9b4ec6da!8m2!3d40.8098871!4d-74.2573491!16s%2Fg%2F1s04fd873!19sChIJu-N0v_Oqw4kR2sZOmwqx6v0?authuser=0&hl=en&rclk=1,40.8098871,-74.2573491,0x89c3aaf3bf74e3bb:0xfdeab10a9b4ec6da,"","","Plus code: RP5V+X3 West Orange, New Jersey, USA","hair salon","Montclair, NJ","","","",http://www.facebook.com/studio7salonnj,https://instagram.com/studio7salonnj,http://www.twitter.com/studio7salonnj,https://www.youtube.com/channel/UCH7Yt-CT-izQO9VKVKssnQQ,""
151,"2026-03-17 00:18:06.638359+00","Antidote Hair Salon","Hair salon","Address: 492 Pompton Ave, Cedar Grove, NJ 07009, United States","Phone: +1 973-721-3500",http://www.antidotehairsalon.com/,antidotehairsalon@gmail.com,4.9,139,"Closed · Opens 10 AM Wed",https://www.google.com/maps/place/Antidote+Hair+Salon/data=!4m7!3m6!1s0x89c3012b5351cfef:0x9543f41908f0325c!8m2!3d40.8501131!4d-74.22971!16s%2Fg%2F11p9w2x0fm!19sChIJ789RUysBw4kRXDLwCBn0Q5U?authuser=0&hl=en&rclk=1,40.8501131,-74.22971,0x89c3012b5351cfef:0x9543f41908f0325c,"",$,"Plus code: VQ2C+24 Cedar Grove, New Jersey, USA","hair salon","Montclair, NJ","","","",http://www.facebook.com/Antidotehairsalonnj,"",https://twitter.com/Wix,"",""
152,"2026-03-17 00:18:06.638359+00","Hair Karma 315","Hair salon","Address: 315 Orange Rd, Montclair, NJ 07042, United States","Phone: +1 973-509-1700",https://hairkarma-315.com/,info@hairkarma-315.com,4.5,33,"Closed · Opens 10 AM Tue",https://www.google.com/maps/place/Hair+Karma+315/data=!4m7!3m6!1s0x89c3aad2a505ff19:0x28dd5fb6f1779fec!8m2!3d40.7977129!4d-74.2188044!16s%2Fg%2F11gdzbk399!19sChIJGf8FpdKqw4kR7J938bZf3Sg?authuser=0&hl=en&rclk=1,40.7977129,-74.2188044,0x89c3aad2a505ff19:0x28dd5fb6f1779fec,"","","Plus code: QQXJ+3F Montclair, New Jersey, USA","hair salon","Montclair, NJ","","","",https://www.facebook.com/hairkarma315,https://www.instagram.com/hairkarma315,https://twitter.com/hairkarma315,"",""
153,"2026-03-17 00:18:06.638359+00","Trinity Beauty Bar","Beauty salon","Address: 491 Bloomfield Ave Suite C3, Montclair, NJ 07042, United States","Phone: +1 973-744-0094",https://trinitybeautybar.com/,Trinitybeautybarmtc@gmail.com,5.0,4,"Closed · Opens 10 AM Tue",https://www.google.com/maps/place/Trinity+Beauty+Bar/data=!4m7!3m6!1s0x89c3ab31a13d2221:0xad2c60fc0050c7b5!8m2!3d40.814574!4d-74.2179734!16s%2Fg%2F11lzpl0z8w!19sChIJISI9oTGrw4kRtcdQAPxgLK0?authuser=0&hl=en&rclk=1,40.814574,-74.2179734,0x89c3ab31a13d2221:0xad2c60fc0050c7b5,"","","Plus code: RQ7J+RR Montclair, New Jersey, USA","hair salon","Montclair, NJ","","","","",https://www.instagram.com/trinitybeautybar_mtc,"","",""
154,"2026-03-17 00:18:06.638359+00","European Wax Center","Waxing hair removal service","Address: 15 Bloomfield Ave, Montclair, NJ 07042, United States","Phone: +1 973-746-9100",https://locations.waxcenter.com/nj/montclair/montclair-0146.html?utm_source=google&utm_medium=search&utm_content=local-listing&utm_campaign=gmb-listing&utm_term=ewc-gmb,"",4.8,"1,339","Closed · Opens 8 AM Tue",https://www.google.com/maps/place/European+Wax+Center/data=!4m7!3m6!1s0x89c25537c2caaa05:0xa05f94f3f523cea0!8m2!3d40.8061559!4d-74.2080943!16s%2Fg%2F1ptzpm_1f!19sChIJBarKwjdVwokRoM4j9fOUX6A?authuser=0&hl=en&rclk=1,40.8061559,-74.2080943,0x89c25537c2caaa05:0xa05f94f3f523cea0,"","","Plus code: RQ4R+FQ Montclair, New Jersey, USA","hair salon","Montclair, NJ","","",https://reservations.waxcenter.com/webstoreNew/578c2e71-90b8-42be-9e28-cf0a9797e34a?utm_source=google&utm_medium=search&utm_content=local-listing&utm_campaign=gmb-listing&utm_term=ewc-gmb,https://www.facebook.com/EuropeanWax,https://www.instagram.com/europeanwax,https://twitter.com/EuropeanWax,https://www.youtube.com/@EuropeanWax,https://www.tiktok.com/@europeanwax
155,"2026-03-17 00:18:06.638359+00","Waxing The City","Waxing hair removal service","Address: 652 Bloomfield Ave, Montclair, NJ 07042, United States","Phone: +1 973-841-7979",https://www.waxingthecity.com/locations/w121/us/nj/montclair/?utm_source=google&utm_medium=organic-businesslisting&utm_campaign=gbp-listing&utm_content=w121,mediainquiries@sebrands.com,4.7,137,"Closed · Opens 9 AM Tue",https://www.google.com/maps/place/Waxing+The+City/data=!4m7!3m6!1s0x89c3aab25cce25a7:0xeae9f82558ac5445!8m2!3d40.8168627!4d-74.2217652!16s%2Fg%2F11cn5r8yld!19sChIJpyXOXLKqw4kRRVSsWCX46eo?authuser=0&hl=en&rclk=1,40.8168627,-74.2217652,0x89c3aab25cce25a7:0xeae9f82558ac5445,"","","Plus code: RQ8H+P7 Montclair, New Jersey, USA","hair salon","Montclair, NJ","","","",https://www.facebook.com/WaxingtheCity,https://www.instagram.com/waxingthecity,https://x.com/waxingthecity,https://www.youtube.com/channel/UCMkbNYE-eLGyERh1-87ZkyQ,""
156,"2026-03-17 00:18:06.638359+00","Stella Beauty","Beauty salon","Address: 352 Bloomfield Ave, Montclair, NJ 07042, United States","Phone: +1 973-265-7333",https://www.imstellabeauty.com/,"",5.0,7,"Closed · Opens 9 AM Tue",https://www.google.com/maps/place/Stella+Beauty/data=!4m7!3m6!1s0x89c25589dde0bff7:0x67de084fd17d7c07!8m2!3d40.8119383!4d-74.2153072!16s%2Fg%2F11xh4t4x36!19sChIJ97_g3YlVwokRB3x90U8I3mc?authuser=0&hl=en&rclk=1,40.8119383,-74.2153072,0x89c25589dde0bff7:0x67de084fd17d7c07,"","","Plus code: RQ6M+QV Montclair, New Jersey, USA","hair salon","Montclair, NJ","","","","","","","",""
157,"2026-03-17 00:18:06.638359+00","Sophisticated Beauty Artistry","Make-up artist","Address: 211 Bellevue Ave #207, Montclair, NJ 07043, United States","",http://www.sophisticatedbeautyartistry.com/,sophisticatedbeautyartistry@gmail.com,5.0,15,"Open · Closes 10 PM",https://www.google.com/maps/place/Sophisticated+Beauty+Artistry/data=!4m7!3m6!1s0x89c2ff07ceb805d5:0xfcc5bc003e0af0e6!8m2!3d40.8410867!4d-74.206881!16s%2Fg%2F11tg72dnrc!19sChIJ1QW4zgf_wokR5vAKPgC8xfw?authuser=0&hl=en&rclk=1,40.8410867,-74.206881,0x89c2ff07ceb805d5:0xfcc5bc003e0af0e6,"","","Plus code: RQRV+C6 Montclair, New Jersey, USA","hair salon","Montclair, NJ","","","",https://www.facebook.com/portfoliobox,https://www.instagram.com/sophisticatedbeauty_artistry,"","",""
158,"2026-03-17 00:18:06.638359+00","Salon Jofi","Beauty salon","Address: 522 Bloomfield Ave, Verona, NJ 07044, United States","Phone: +1 973-239-3755",https://www.jofisalon.com/,fiorgal@aol.com,4.8,19,"Closed · Opens 9 AM Tue",https://www.google.com/maps/place/Salon+Jofi/data=!4m7!3m6!1s0x89c3aaf46a64dfc7:0x34470a274ffa3988!8m2!3d40.8312716!4d-74.2442039!16s%2Fg%2F1v2gfpzr!19sChIJx99kavSqw4kRiDn6TycKRzQ?authuser=0&hl=en&rclk=1,40.8312716,-74.2442039,0x89c3aaf46a64dfc7:0x34470a274ffa3988,"","","Plus code: RQJ4+G8 Verona, New Jersey, USA","hair salon","Montclair, NJ","","","","","","","",""
159,"2026-03-17 00:18:06.638359+00","Beauty Lab","Skin care clinic","Address: 129 Valley Rd, Montclair, NJ 07042, United States","Phone: +1 973-978-3776",http://www.beautylabnj.com/,"",5.0,74,"",https://www.google.com/maps/place/Beauty+Lab/data=!4m7!3m6!1s0x89c3ab8d2b558f7f:0x51a46eb0f84eb741!8m2!3d40.822045!4d-74.2196679!16s%2Fg%2F11qh2zvc0c!19sChIJf49VK42rw4kRQbdO-LBupFE?authuser=0&hl=en&rclk=1,40.822045,-74.2196679,0x89c3ab8d2b558f7f:0x51a46eb0f84eb741,"","","Plus code: RQCJ+R4 Montclair, New Jersey, USA","hair salon","Montclair, NJ","","","","","","","",""
160,"2026-03-17 00:18:06.638359+00","Pance Hair Braiding plus Beauty Supply","Hair salon","Address: 148a Bloomfield Ave, Montclair, NJ 07042, United States","Phone: +1 973-393-1999",https://www.pancehairbraiding.com/,"",3.9,30,"Closed · Opens 9 AM Tue",https://www.google.com/maps/place/Pance+Hair+Braiding+plus+Beauty+Supply/data=!4m7!3m6!1s0x89c2553962f05641:0x27bd4eab22ed9584!8m2!3d40.8080404!4d-74.2112631!16s%2Fg%2F11d_7vx8fr!19sChIJQVbwYjlVwokRhJXtIqtOvSc?authuser=0&hl=en&rclk=1,40.8080404,-74.2112631,0x89c2553962f05641:0x27bd4eab22ed9584,"","","Plus code: RQ5Q+6F Montclair, New Jersey, USA","hair salon","Montclair, NJ","","","","","","","",""
161,"2026-03-17 00:18:06.638359+00","Illusions II","Beauty salon","Address: 551 Valley Rd B, Montclair, NJ 07043, United States","Phone: +1 973-744-0114",http://www.portraysalon.com/,portraysalon@gmail.com,4.9,7,"Closed · Opens 10 AM Tue",https://www.google.com/maps/place/Illusions+II/data=!4m7!3m6!1s0x89c2ffe598d7e803:0xc0615bb96ea78e61!8m2!3d40.8390183!4d-74.2074281!16s%2Fg%2F1td3gz99!19sChIJA-jXmOX_wokRYY6nbrlbYcA?authuser=0&hl=en&rclk=1,40.8390183,-74.2074281,0x89c2ffe598d7e803:0xc0615bb96ea78e61,"","","Plus code: RQQV+J2 Montclair, New Jersey, USA","hair salon","Montclair, NJ","","","",https://www.facebook.com/Portray-Salon-149747648406338,https://www.instagram.com/portraysalon,"","",""
162,"2026-03-17 00:18:06.638359+00",SKN,"Facial spa","Address: 50 Upper Montclair Plaza B, Montclair, NJ 07043, United States","Phone: +1 862-213-3622",http://www.sknmontclair.com/,help@sknmontclair.com,4.8,108,"Closed · Opens 10 AM Tue",https://www.google.com/maps/place/SKN/data=!4m7!3m6!1s0x89c2554ca1cc6881:0x1c4a837bc5680b52!8m2!3d40.8405431!4d-74.2089217!16s%2Fg%2F11dym13pq9!19sChIJgWjMoUxVwokRUgtoxXuDShw?authuser=0&hl=en&rclk=1,40.8405431,-74.2089217,0x89c2554ca1cc6881:0x1c4a837bc5680b52,"","","Plus code: RQRR+6C Montclair, New Jersey, USA","hair salon","Montclair, NJ","","","",http://www.facebook.com/2008,https://www.instagram.com/sknmontclair,"","",""
163,"2026-03-17 00:23:53.34535+00","Jeeyune Nails & Spa","Nail salon","Address: 596 Bloomfield Ave, Montclair, NJ 07042, United States","Phone: +1 973-655-1900",http://jeeyunenailspa.com/,support@riiwards.com,4.4,260,"Closed · Opens 9:30 AM Wed",https://www.google.com/maps/place/Jeeyune+Nails+%26+Spa/data=!4m7!3m6!1s0x89c3aab2fdf0a5c3:0x2dfb0de9f1c74992!8m2!3d40.815736!4d-74.220453!16s%2Fg%2F1tdr47mx!19sChIJw6Xw_bKqw4kRkknH8ekN-y0?authuser=0&hl=en&rclk=1,40.815736,-74.220453,0x89c3aab2fdf0a5c3:0x2dfb0de9f1c74992,"","","Plus code: RQ8H+7R Montclair, New Jersey, USA",salon,"Montclair, NJ","","","",https://www.facebook.com/jeeyunenailsandspa,https://www.instagram.com/jeeyunenailsspa,"","",""
164,"2026-03-17 00:23:53.34535+00","New Montclair Nail & Spa","Nail salon","Address: 570 Bloomfield Ave, Montclair, NJ 07042, United States","Phone: +1 973-783-8755",http://www.montclairnailspa.com/,joykimm123@gmail.com,4.3,274,"Closed · Opens 9:30 AM Tue",https://www.google.com/maps/place/New+Montclair+Nail+%26+Spa/data=!4m7!3m6!1s0x89c3aab3200b4bbf:0x1b0b69b6282b459f!8m2!3d40.8155028!4d-74.2200627!16s%2Fg%2F11cjpcxg3k!19sChIJv0sLILOqw4kRn0UrKLZpCxs?authuser=0&hl=en&rclk=1,40.8155028,-74.2200627,0x89c3aab3200b4bbf:0x1b0b69b6282b459f,"","","Plus code: RQ8H+6X Montclair, New Jersey, USA",salon,"Montclair, NJ","","","",https://www.facebook.com/New-Montclair-Nail-Spa-1470528256591271,https://www.instagram.com/new_montclair_nail_spa,http://www.twitter.com/wix,"",""
165,"2026-03-17 00:29:40.216907+00","Facials & Waxing by Joice","Waxing hair removal service","Address: 24 Elm St, Montclair, NJ 07042, United States","Phone: +1 862-235-8303",https://facials-and-waxing-by-joice.zoca.ai/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,"",5.0,120,"Closed · Opens 9 AM Tue",https://www.google.com/maps/place/Facials+%26+Waxing+by+Joice/data=!4m7!3m6!1s0x89c2ff98f3b12299:0x1dc4b5e474512af1!8m2!3d40.8096031!4d-74.2139702!16s%2Fg%2F11v_89hkl8!19sChIJmSKx85j_wokR8SpRdOS1xB0?authuser=0&hl=en&rclk=1,40.8096031,-74.2139702,0x89c2ff98f3b12299:0x1dc4b5e474512af1,"","","Plus code: RQ5P+RC Montclair, New Jersey, USA","beauty salon","Montclair, NJ","","",https://facials-and-waxing-by-joice.zoca.ai/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,"","","","",""
166,"2026-03-17 00:29:40.216907+00","A Natural Image","Skin care clinic","Address: 203 Bellevue Ave, Upper Montclair, NJ 07043, United States","Phone: +1 973-783-7743",https://anaturalimagenj.com/,"",5.0,31,"Closed · Opens 8 AM Tue",https://www.google.com/maps/place/A+Natural+Image/data=!4m7!3m6!1s0x89c2ffe601f1f3b9:0x31ce1e88b48728e0!8m2!3d40.841074!4d-74.206239!16s%2Fg%2F12qfy7j0_!19sChIJufPxAeb_wokR4CiHtIgezjE?authuser=0&hl=en&rclk=1,40.841074,-74.206239,0x89c2ffe601f1f3b9:0x31ce1e88b48728e0,"","","Plus code: RQRV+CG Upper Montclair, Montclair, NJ, USA","beauty salon","Montclair, NJ","","","","","","","",""
167,"2026-03-17 00:29:40.216907+00","Feminink Beauty Studio and Academy","Permanent make-up clinic","Address: 22 S Fullerton Ave, Montclair, NJ 07042, United States","Phone: +1 201-720-1162",https://www.femininkbeauty.com/,hello@femininkbeauty.com,5.0,165,"Closed · Opens 9 AM Tue",https://www.google.com/maps/place/Feminink+Beauty+Studio+and+Academy/data=!4m7!3m6!1s0x89c3ab5d6a27efbd:0x391c7ccdd3953b9b!8m2!3d40.8130591!4d-74.2180863!16s%2Fg%2F11ghndd0hh!19sChIJve8nal2rw4kRmzuV0818HDk?authuser=0&hl=en&rclk=1,40.8130591,-74.2180863,0x89c3ab5d6a27efbd:0x391c7ccdd3953b9b,"","","Plus code: RQ7J+6Q Montclair, New Jersey, USA","beauty salon","Montclair, NJ","","",https://www.femininkbeauty.com/booking/,https://www.facebook.com/femininkbeauty,https://www.instagram.com/femininkbeauty,"",https://www.youtube.com/channel/UCKsz9XM5ynG_1pkr-OncIGg,""
168,"2026-03-17 00:29:40.216907+00",Bareology,"Waxing hair removal service","Address: 292 Bloomfield Ave 2nd floor, Montclair, NJ 07042, United States","Phone: +1 973-653-0502",http://bareology.co/,support@bareology.co,5.0,92,"Closed · Opens 9 AM Tue",https://www.google.com/maps/place/Bareology/data=!4m7!3m6!1s0x89c2ffb38b478ee7:0x87c781ad89cb966f!8m2!3d40.8107592!4d-74.2139604!16s%2Fg%2F11v_9zldlq!19sChIJ545Hi7P_wokRb5bLia2Bx4c?authuser=0&hl=en&rclk=1,40.8107592,-74.2139604,0x89c2ffb38b478ee7:0x87c781ad89cb966f,"","","Plus code: RQ6P+8C Montclair, New Jersey, USA","beauty salon","Montclair, NJ","","","","",https://www.instagram.com/bareology,"","",https://www.tiktok.com/@bareologyx
169,"2026-03-17 00:29:40.216907+00","Unique European Skincare","Facial spa","Address: 203 Bellevue Ave, Montclair, NJ 07043, United States","Phone: +1 201-835-0281",https://uniqueeuropeanskincare.com/,klaudiaskin@gmail.com,5.0,38,"Closed · Opens 9 AM Tue",https://www.google.com/maps/place/Unique+European+Skincare/data=!4m7!3m6!1s0x89c2ffe601c55555:0xe08cda72a5d49113!8m2!3d40.841074!4d-74.206239!16s%2Fg%2F11g0k21bhn!19sChIJVVXFAeb_wokRE5HUpXLajOA?authuser=0&hl=en&rclk=1,40.841074,-74.206239,0x89c2ffe601c55555:0xe08cda72a5d49113,"","","Plus code: RQRV+CG Montclair, New Jersey, USA","beauty salon","Montclair, NJ","","","",https://www.facebook.com/uniqueeuropeanskincare,https://www.instagram.com/unique_european_skincare_,https://twitter.com/Unique_Skincare,"",""
170,"2026-03-17 00:29:40.216907+00","NuYou Define Studio","Permanent make-up clinic","Address: 24 Elm St, Montclair, NJ 07042, United States","Phone: +1 908-443-1567",https://nuyoudefine.com/,"",5.0,69,"",https://www.google.com/maps/place/NuYou+Define+Studio/data=!4m7!3m6!1s0x89c2553f0fff2df3:0xcb087d1f6899f008!8m2!3d40.809595!4d-74.2139431!16s%2Fg%2F11lwc5430z!19sChIJ8y3_Dz9VwokRCPCZaB99CMs?authuser=0&hl=en&rclk=1,40.809595,-74.2139431,0x89c2553f0fff2df3:0xcb087d1f6899f008,"","","Plus code: RQ5P+RC Montclair, New Jersey, USA","beauty salon","Montclair, NJ","","","","","","","",""
171,"2026-03-17 00:29:40.216907+00","Montclair Electrolysis LLC","Hair removal service","Address: 50 Church St #109, Montclair, NJ 07042, United States","Phone: +1 973-744-5990",http://montclairelectrolysis.com/,"",4.9,30,"Closed · Opens 9 AM Wed",https://www.google.com/maps/place/Montclair+Electrolysis+LLC/data=!4m7!3m6!1s0x89c2554c9f379f85:0x29890af4261cc934!8m2!3d40.814042!4d-74.219819!16s%2Fg%2F1wbryptd!19sChIJhZ83n0xVwokRNMkcJvQKiSk?authuser=0&hl=en&rclk=1,40.814042,-74.219819,0x89c2554c9f379f85:0x29890af4261cc934,"","","Plus code: RQ7J+J3 Montclair, New Jersey, USA","beauty salon","Montclair, NJ","","","","","","","",""
172,"2026-03-17 00:33:57.428348+00","Salt Float Center","Health spa","Address: 149 Valley Rd, Montclair, NJ 07042, United States","Phone: +1 973-744-7258",http://www.saltfloatcenter.com/,info@saltfloatcenter.com,4.8,116,"Closes soon · 9 PM · Opens 9 AM Wed",https://www.google.com/maps/place/Salt+Float+Center/data=!4m7!3m6!1s0x89c3aaab592fcf09:0x433fe657415f4eb5!8m2!3d40.8231074!4d-74.2189963!16s%2Fg%2F11f_zthxjf!19sChIJCc8vWauqw4kRtU5fQVfmP0M?authuser=0&hl=en&rclk=1,40.8231074,-74.2189963,0x89c3aaab592fcf09:0x433fe657415f4eb5,"","","Plus code: RQFJ+6C Montclair, New Jersey, USA","nail salon","Montclair, NJ","","",https://saltfloatcenter.floathelm.com/booking,https://www.facebook.com/tr,https://www.instagram.com/saltfloatmontclair,https://twitter.com/saltfloatcenter,https://www.youtube.com/@SaltFloatCenter,""
173,"2026-03-17 00:33:57.428348+00","Ruff to Fluff Bar Montclair","Pet groomer","Address: 127 Valley Rd, Montclair, NJ 07042, United States","Phone: +1 888-262-4147",https://www.rufftofluffbar.com/,"",5.0,26,"Closed · Opens 9 AM Tue",https://www.google.com/maps/place/Ruff+to+Fluff+Bar+Montclair/data=!4m7!3m6!1s0x89c3ab24080a571b:0xfb604786cf31da69!8m2!3d40.8219175!4d-74.219816!16s%2Fg%2F11vlrv1w07!19sChIJG1cKCCSrw4kRadoxz4ZHYPs?authuser=0&hl=en&rclk=1,40.8219175,-74.219816,0x89c3ab24080a571b:0xfb604786cf31da69,"","","Plus code: RQCJ+Q3 Montclair, New Jersey, USA","nail salon","Montclair, NJ","","","","","","","",""
174,"2026-03-17 00:33:57.428348+00","Lash & Brow by Chris","Beauty salon","Address: 292 Bloomfield Ave, Montclair, NJ 07042, United States","Phone: +1 201-527-5777",http://www.lashbrowbychris.com/,matt@pixelspread.com,4.2,24,"Closed · Opens 10 AM Tue",https://www.google.com/maps/place/Lash+%26+Brow+by+Chris/data=!4m7!3m6!1s0x89c3aa9e272c7d17:0x162730aa23f36fb7!8m2!3d40.8107037!4d-74.2140493!16s%2Fg%2F11clvs5880!19sChIJF30sJ56qw4kRt2_zI6owJxY?authuser=0&hl=en&rclk=1,40.8107037,-74.2140493,0x89c3aa9e272c7d17:0x162730aa23f36fb7,"","","Plus code: RQ6P+79 Montclair, New Jersey, USA","nail salon","Montclair, NJ","","","",https://www.facebook.com/1193590520668465,https://www.instagram.com/lashbrowbychris,"","",""
175,"2026-03-17 00:33:57.428348+00","Olive Organic Tan Spa","Tanning salon","Address: 292 Bloomfield Ave 2nd floor, Montclair, NJ 07042, United States","Phone: +1 973-818-8828",https://www.olivetanspa.com/,"",4.7,71,"Closed · Opens 11 AM Tue",https://www.google.com/maps/place/Olive+Organic+Tan+Spa/data=!4m7!3m6!1s0x89c2554ca2f3e8d7:0xbef9939d76534647!8m2!3d40.8107592!4d-74.2139604!16s%2Fg%2F1tg6905c!19sChIJ1-jzokxVwokRR0ZTdp2T-b4?authuser=0&hl=en&rclk=1,40.8107592,-74.2139604,0x89c2554ca2f3e8d7:0xbef9939d76534647,"","","Plus code: RQ6P+8C Montclair, New Jersey, USA","nail salon","Montclair, NJ","","","","","","","",""
176,"2026-03-17 00:39:38.004618+00","Iconic Barber Shop","Barber shop","Address: 36 Glen Ave, Glen Rock, NJ 07452, United States","Phone: +1 201-857-0307",http://www.iconicbarbernj.com/,"",4.9,242,"Closed · Opens 8 AM Tue",https://www.google.com/maps/place/Iconic+Barber+Shop/data=!4m7!3m6!1s0x89c2fca5ecab0e21:0x8ffef32de0ef4d55!8m2!3d40.9627935!4d-74.1315179!16s%2Fg%2F11bbrlh5zd!19sChIJIQ6r7KX8wokRVU3v4C3z_o8?authuser=0&hl=en&rclk=1,40.9627935,-74.1315179,0x89c2fca5ecab0e21:0x8ffef32de0ef4d55,"","","Plus code: XV79+49 Glen Rock, New Jersey, USA",barber,"Glen Ridge, NJ","","","","","","","",""
177,"2026-03-17 00:39:38.004618+00","Little Joe & John's Barber Shop","Barber shop","Address: 223 Rock Rd, Glen Rock, NJ 07452, United States","Phone: +1 201-652-8977",https://www.littlejoejohnbarbershop.com/,albertfattakhov0204@gmail.com,4.8,267,"Closed · Opens 7:30 AM Tue",https://www.google.com/maps/place/Little+Joe+%26+John%27s+Barber+Shop/data=!4m7!3m6!1s0x89c2fca5eea291af:0x39e8b3be2c2a6d38!8m2!3d40.9626766!4d-74.1309007!16s%2Fg%2F1tlkd964!19sChIJr5Gi7qX8wokROG0qLL6z6Dk?authuser=0&hl=en&rclk=1,40.9626766,-74.1309007,0x89c2fca5eea291af:0x39e8b3be2c2a6d38,"","","Plus code: XV79+3J Glen Rock, New Jersey, USA",barber,"Glen Ridge, NJ","","",https://online.getsquire.com/book/little-joe-and-johns-barber-shop-glen-rock/barber,https://www.facebook.com/littlejoeandjohnsnj,https://www.instagram.com/littlejoeandjohnsbarbershop,"","",""
178,"2026-03-17 00:39:38.004618+00","Cut District Barbershop","Barber shop","Address: 20 Rosie Square, Wood-Ridge, NJ 07075, United States","Phone: +1 201-407-0537",http://cutdistrictbarbershop.com/,"",5.0,104,"Closed · Opens 9 AM Wed",https://www.google.com/maps/place/Cut+District+Barbershop/data=!4m7!3m6!1s0x89c2f9d337ef96a3:0x1b74932b6720cb7c!8m2!3d40.8614485!4d-74.0894889!16s%2Fg%2F11zjj9jkzb!19sChIJo5bvN9P5wokRfMsgZyuTdBs?authuser=0&hl=en&rclk=1,40.8614485,-74.0894889,0x89c2f9d337ef96a3:0x1b74932b6720cb7c,"","","Plus code: VW66+H6 Wood-Ridge, New Jersey, USA",barber,"Glen Ridge, NJ","","","",http://www.facebook.com/2008,https://www.instagram.com/cutdistrictbarbershop,"","",""
179,"2026-03-17 00:39:38.004618+00","Nicole's Barber Shop","Barber shop","Address: 5631 Berkshire Valley Rd, Oak Ridge, NJ 07438, United States","Phone: +1 973-600-9031",http://nicolesbarbershop.com/,"",4.7,65,"Closed · Opens 12 PM Tue",https://www.google.com/maps/place/Nicole%27s+Barber+Shop/data=!4m7!3m6!1s0x89c3120821d539e9:0xc24abd0e2ce31d53!8m2!3d41.0261802!4d-74.513359!16s%2Fg%2F1tdhfyn9!19sChIJ6TnVIQgSw4kRUx3jLA69SsI?authuser=0&hl=en&rclk=1,41.0261802,-74.513359,0x89c3120821d539e9:0xc24abd0e2ce31d53,"","","Plus code: 2FGP+FM Oak Ridge, Jefferson, NJ, USA",barber,"Glen Ridge, NJ","","",https://nicolesbarbershop.com/,http://www.facebook.com/2008,https://instagram.com/nicolesbarbershopnj,"","",""
180,"2026-03-17 00:39:38.004618+00","City Image Barber Shop®","Barber shop","Address: 52 Chestnut St, Ridgewood, NJ 07450, United States","Phone: +1 201-389-6276",http://cityimagebarbershop.com/,"",5.0,189,"Closed · Opens 9 AM Tue",https://www.google.com/maps/place/City+Image+Barber+Shop%C2%AE/data=!4m7!3m6!1s0x89c2e54baaac9f6f:0xb8ca7f37336139ef!8m2!3d40.98078!4d-74.1193397!16s%2Fg%2F11v1009d55!19sChIJb5-sqkvlwokR7zlhMzd_yrg?authuser=0&hl=en&rclk=1,40.98078,-74.1193397,0x89c2e54baaac9f6f:0xb8ca7f37336139ef,"","","Plus code: XVJJ+87 Ridgewood, New Jersey, USA",barber,"Glen Ridge, NJ","","","",http://www.facebook.com/cityimagebarbershop,http://www.instagram.com/cityimagebarbers,http://www.twitter.com/cityimagebarber,https://www.youtube.com/channel/UCqSZ8wl26XnxqH-H_WDOVPw,""
181,"2026-03-17 00:39:38.004618+00","Gents Barber Studio","Barber shop","Address: 37-10 Broadway, Fair Lawn, NJ 07410, United States","Phone: +1 201-773-9080",https://www.gentsbarberstudios.com/,gentsbarberstudio@gmail.com,4.5,224,"Closed · Opens 9 AM Tue",https://www.google.com/maps/place/Gents+Barber+Studio/data=!4m7!3m6!1s0x89c2fb9f5a023e9b:0xf6ce5bb745d5bb22!8m2!3d40.9257712!4d-74.0993427!16s%2Fg%2F1vn9q04l!19sChIJmz4CWp_7wokRIrvVRbdbzvY?authuser=0&hl=en&rclk=1,40.9257712,-74.0993427,0x89c2fb9f5a023e9b:0xf6ce5bb745d5bb22,"","","Plus code: WWG2+87 Fair Lawn, New Jersey, USA",barber,"Glen Ridge, NJ","","","",http://www.facebook.com/2008,https://www.instagram.com/gentsbarberstudio,"","",""
